"id","created_time","message"
"449664581882455_499037456945167","2015-12-29T23:10:31+0000","早上，陰雨濛濛，汐止的朋友，上班行車平安！ 立委投3，贏回台灣！"
"449664581882455_498804076968505","2015-12-29T09:18:01+0000","迎接幸福．倒數十八天！ 她是詹力揚，汐止人，現在是一名實習醫生。 她相信，年輕人也能改變社會，改變台灣。 返鄉投票小幫手： 台鐵班次查詢：http://twtraffic.tra.gov.tw/twrail/ 高鐵車次查詢：https://irs.thsrc.com.tw/IMINT/ 別忘了還有很多客運可以搭！ #勝選倒數十八天 #立委投三贏回台灣 #青年參政 #年輕人返鄉投票 #汐止大尖山"
"449664581882455_498773653638214","2015-12-29T06:41:53+0000","今天謝謝民主路上的前輩林義雄先生陪我一起掃街，大家都非常熱情，把市場擠得水洩不通，感謝鄉親支持，我們會努力，為下一代的未來，努力前進。"
"449664581882455_498684636980449","2015-12-28T23:17:35+0000","早安，汐止！ 祝大家在歲末時分，闔家平安！"
"449664581882455_498562670325979","2015-12-28T14:12:50+0000","農委會偷偷許可露天核廢 朱立倫應出面說明立場 今年八月，當原能會偷偷核發「核二廠用過核子燃料乾式貯存設施」（簡稱「核二乾貯設施」）建築執照後，我與北海岸反核行動聯盟共同發表聲明，反對台電罔顧北部居民的生命與健康，竟然企圖以原址露天貯藏的方式，處理核二廠的高階核廢料。 事實上，新北市實不適合貯存用過核燃料棒，先前核一廠的乾貯設施，曾遭新北市政府以未能符合水土保持計劃要求而駁回；然而，原本應由新北市政府權責核發「水土保持計畫書」證照，竟然為了「核二乾貯設施」量身訂做，突然改由行政院農委會審查。 面對台電刻意規避新北市政府審查，朱立倫竟然棄市民安全於不顧，默不作聲地在配合馬政府打假球。 結果，現在傳出農委會竟然已經在12月中旬偷偷核發許可的消息。請口口聲聲說關心新北市政的朱立倫市長，立即出面說明，你要如何向北海岸及新北市民交待：無解劇毒的高階核廢料，即將面臨世世代代留在北海岸的夢魘？ 再次重申我們的主張： 1. 原能會在目前核二露天貯存設施仍有諸多安全問題及程序違法不當疑慮下，仍強行核發建造執照，應立即主動撤銷建照以示負責，不要再浪費人民納稅錢，興建一座根本無法使用的乾貯設施，重蹈核四覆轍。 2. 新北市政府應該出面表明反對立場，禁止台電在未經新北市政府許可的情形下，興建核二露天貯存設施。 3. 用過核燃料棒的處理，已成為台灣必須面臨的艱困問題。馬政府對此問題的處理方式及態度，令人失望透頂。下一任的政府應成立「核燃料及核廢料處理委員會」，邀請居民代表、公民團體及具獨立性的學者專家參與，透過公開透明的公眾審議模式，共同討論、嚴肅面對用過燃料棒及核廢料的處置，立法院亦應成立相應的特別委員會進行監督。"
"449664581882455_498412213674358","2015-12-28T04:02:29+0000","迎接幸福．倒數十九天！ 邱錫勳，國際知名柏油畫家，以瀝青作畫而揚名國際，在地的九份人。 邱老師說，他要把九份打造成一個藝術之村，同時也把這個期待寄託在黃國昌身上，要藉由這次改變的機會，將九份的在地文化及藝術發揚光大。 #勝選倒數十九天 #立委投三贏回台灣 #這背景太美了聽說是台灣北海岸"
"449664581882455_498195690362677","2015-12-27T15:30:12+0000","改變成真演唱會 不談政治拚歌聲 今晚，我在汐止林森市場，和柯市長一同高歌，雖然現場下著小雨，但是我還是能感受到支持者們的熱情，也謝謝柯市長為所有鄉親獻唱他的拿手歌曲。 我跟柯P都是歌唱界的素人，每句唱出的歌詞都是最誠摯的心意，而如同與鄉親保證的內容，未來我不會讓鄉親失望，會讓改變成真，讓下一代有未來。 謝謝歌王楊烈，還有玄子、黑面精彩的主持，還有趙心妍、蘇晏霈等精彩表演，更謝謝頂著寒風相挺的鄉親，倒數計時十九天，鄉親們的熱情，讓我更有信心，一定能從頭贏回臺灣。"
"449664581882455_498083317040581","2015-12-27T12:00:01+0000","迎接幸福．倒數二十天！ 董事長樂團的主唱吉董，在瑞芳出生，也在瑞芳長大。 他說，他希望他的家鄉能夠有所改變，所以他選擇支持理念和他一樣的黃國昌。 #勝選倒數二十天 #立委投三贏回台灣 #董事長樂團 #台客搖滾至尊"
"449664581882455_497502017098711","2015-12-25T13:30:07+0000","來了、來了！「改變成真」演唱會來了！ 2015年即將接近尾聲，也象徵著迎接改變成真的時刻就要來了！ 在這改變台灣的前夕，特別舉辦「改變成真演唱會」，希望用歌聲為我們的改變時刻獻聲見證！ 想看戰神黃國昌與嗡嗡嗡柯文哲的飆歌大對決嗎？ 想看金曲歌王楊烈只唱一句就Hold住全場嗎？ 想聽民視嫁妝趙心妍、民視當家花旦蘇晏霈、一起同台開唱嗎？ 萬眾矚目，引頸期盼，改變成真，夢想獻聲！ 時間：12/27星期日晚上18:30~21:00 地點：新北市汐止區林森街38號（林森市場旁）"
"449664581882455_497115757137337","2015-12-24T11:27:11+0000","平安夜，冒雨徒步掃街ing。 無論您是獨自一人，還是有親友相伴，都願您有個祥和喜樂的平安夜。"
"449664581882455_496471797201733","2015-12-23T00:01:14+0000","從汐止家中到南港中研院，這是我以前上班必經之路。 現在，頂著朝陽，懇請汐止橫科四里的朋友，加入我們的行列，從頭贏回台灣！"
"449664581882455_496131700569076","2015-12-22T08:34:50+0000","難得，今天太陽露臉了。 全身大汗，在萬里山間，徒步拜訪家戶ing。 天空好美，持續努力！"
"449664581882455_495842870597959","2015-12-21T12:44:24+0000","今天是瑞芳，雙溪，貢寮後援會成立的好日子。 雖然天氣寒冷，細雨迷濛，卻難以掩蓋鄉親的熱情。 感謝鄉親的支持，在倒數不到30天的時間， 大家ㄧ起繼續努力，點亮台灣，贏回台灣！"
"449664581882455_495313203984259","2015-12-20T11:09:18+0000","今早，我在福隆沙灘與眾多風帆好手一同駕著風帆出海，在萬里晴空的海上，我又再一次的被北海岸的美所感動。 台灣是海島國家，擁有美麗的海岸線，卻缺乏海洋環保政策與旅遊休閒產業規劃，因此，我提出五項海洋政策，從政策面出發，協助北海岸發展。 一、縮短從心到海洋的距離，打造海上訓練中心。 二、漁業拚轉型，傳統、觀光向前行。 三、重現北海岸風華，自然人文作伙行。 四、打造「海洋保護區」，接軌國際共復育。 五、關注海洋急難，共同守護家園。 面對負面選戰，我選擇以正向的態度迎擊，用最實際的政策贏回北海岸，把台灣贏回來。 最後，我要特別感謝福隆船庫負責人詹志堅，他承繼父兄事業，推廣帆船運動，也培養國手為國爭光，充分發揮台灣軟實力，謝謝他的努力。"
"449664581882455_494945670687679","2015-12-19T12:41:00+0000","三道彩虹 守護北海岸 國昌海洋政策發佈會 時間: 12月20日 (星期日) 10:00 地點: 福隆船庫 （新北市貢寮區福隆街32-1號） 臺灣是個美麗的海島國家，四面環海，但對於海洋環保政策與旅遊休閒產業，缺乏有效規劃，特別是在北海岸。 明天，國昌將於福隆船庫發表「海洋政策」，並會出海操帆，與臺灣海洋運動好手一起，為台灣海洋休閒旅遊產業揚帆。 為了還給海洋乾淨的沙灘，活動後將與志工朋友們一齊淨灘。 歡迎加入我們的行列，共同揚起希望之帆。 圖說：今天在準備活動時，抬頭一看，微雨後天上掛起虹霓，七彩的顏色正巧與我們的帆船，共同形成福隆海邊的三道彩虹。 交通資訊: 1) 火車:可搭台鐵至福隆火車站，9:30至火車站集合，競選總部的人將會接至船屋，自行前往需7分鐘路程 2) 自行開車:詳見地圖"
"449664581882455_494788607370052","2015-12-19T03:14:57+0000","早安，汐止忠厚市場鄉親！ 國昌帶來銀髮幸福宣言，希望鄉親都能老來不憂愁。 選戰倒數28天，從頭贏回台灣，贏回幸福！"
"449664581882455_494528197396093","2015-12-18T06:48:40+0000","【新政治的想像 系列講座】 主題：公民教育的想像:思辨與正義 講者：黃益中（熱血公民教師,台灣居住正義協會理事長，反黑箱課綱行動聯盟成員、公民教師行動聯盟發言人） 時間：12月18日（五）19:00～21:00 地點：黃國昌競選總部（汐止區大同路二段387號) 主題簡介： 「犧牲一個人去拯救其他的大多數，你認同嗎？」 「民主只要多數決，就夠了嗎？」 「如果你就是那個被犧牲的少數呢？」 不思辨，就不會有深度的、批判性的思考。 從一名買不起房的高中公民老師，到成為「巢運」發起人之一，黃益中不僅講授課本知識，也反問學生：什麼是公平正義？ 講者簡介： 不在課堂，就在街頭的熱血教師 「我就是譁眾取寵！」他把社會運動視為全民教育，積極參與社運，用熱血形象打破傳統老師的刻板印象，為年輕人發聲！向不公不義的社會宣戰！"
"449664581882455_494229710759275","2015-12-17T12:51:37+0000","瑞芳的這個里，我曾在早上走過、也在下午、晚上都曾走過。 白天走時，很多人去上班；晚上走時，又擔心打擾鄉親休息。著實有點尷尬。 於是，今晚嘗試了一個新方法：跟在垃圾車後面跑。在鄉親丟完垃圾後，發文宣拜票。 這個方法不錯，只是需要腳力與耐力，辛苦了陪我走的志工們。真的謝謝他們。 當立法委員當然不是只要肯走，還要有專業、有理念、有能力以及認真負責的態度。只不過，如果連走入鄰里社區傾聽民意都懶惰，恐怕也難以期待什麼。 天冷，但我們心熱。還有30天，繼續努力！"
"449664581882455_494068407442072","2015-12-16T23:13:07+0000","早安，瑞芳！ 從頭贏回台灣，讓下一代有未來！"
"449664581882455_493921810790065","2015-12-16T12:26:07+0000","頂著海風，拜訪家戶，行腳貢寮。 一步一腳印，爭取鄉親支持。 你有黨產，我有雙腿。 倒數一個月，從頭贏回台灣！"
"449664581882455_493883910793855","2015-12-16T09:17:36+0000","【新政治的想像 系列講座】 主題：公民教育的想像:思辨與正義 講者：黃益中（熱血公民教師,台灣居住正義協會理事長，反黑箱課綱行動聯盟成員、公民教師行動聯盟發言人） 時間：12月18日（五）19:00～21:00 地點：黃國昌競選總部（汐止區大同路二段387號) 主題簡介： 「犧牲一個人去拯救其他的大多數，你認同嗎？」 「民主只要多數決，就夠了嗎？」 「如果你就是那個被犧牲的少數呢？」 不思辨，就不會有深度的、批判性的思考 從一名買不起房的高中公民老師，到成為「巢運」發起人之一， 黃益中不僅講授課本知識，也反問學生：什麼是公平正義？ ◎ 他以台灣高房價、高空屋率的現象，說明「居住正義」的迫切性 ◎ 他以樂生療養院、苗栗大埔事件，與學生討論何謂「符合公共利益」 ◎ 他以全國關廠工人案、國道收費員自救會抗爭等事件，談「勞動權益」 ◎ 他從25萬人為洪仲丘上凱道，318學運和香港佔中，談「公民不服從」之必要 ◎ 他從多元成家、同志婚姻議題，討論性別刻板印象與歧視的影響 黃益中透過師生討論、激辯、對話的過程，轉化我們日日面對爆炸資訊下的「理性思辨」能力，讓近年來台灣社會最重大的人權議題、被忽略的弱勢族群，在學生的辯論中發酵，重獲關注。公民老師教什麼？黃益中以《思辨──熱血教師的十堂公民課》這本書，做扎根的工作。因為，當社會資源分配嚴重傾斜，階級不再流動，教育，是最後的希望！ 講者簡介： 不在課堂，就在街頭的熱血教師 一九七九年生，師大公訓系畢，政大東亞所碩士，海軍陸戰隊預官，現為台北市大直高中公民與社會科教師。課堂外的身分是台灣居住正義協會理事長，「巢運」發起人之一，反黑箱課綱行動聯盟成員，並擔任公民教師行動聯盟發言人。他心目中的品格教育是公平正義，最害怕學生長大後只會考試賺錢卻對弱勢冷漠，努力在課堂上翻轉錯誤價值，取材時事進行公民思辨，啟迪多元價值觀念。 「我就是譁眾取寵！」他把社會運動視為全民教育，積極參與社運，用熱血形象打破傳統老師的刻板印象，為年輕人發聲！向不公不義的社會宣戰！ 延伸資料： 邁可．桑德爾（Michael Sandel）著，樂為良譯，《正義：一場思辨之旅》，雅言。 奧比?薩克思（Albie Sachs）著，陳毓奇，陳禮工譯《斷臂上的花朵：從囚徒到大法官，用一生開創全球憲法典範》，麥田 羅惠珍 ，《巴黎不出售：人人有房住、生活低負擔的法國好宅新思維》，尖端 托瑪．皮凱提（Thomas Piketty）著 ，詹文碩、陳以禮譯，《二十一世紀資本論》，衛城出版 陳翠蓮, 吳乃德, 胡慧玲，《百年追求：臺灣民主運動的故事（3冊套書）》，衛城出版"
