,Time,Action,User,Product,Quantity,Price
402,2015-07-01 11:03:57,order,U142809250,P0018979550004,1,2495.0
403,2015-07-01 11:03:57,order,U10019837849,P0007213301,1,3990.0
404,2015-07-01 11:04:12,order,U332690745,P0018284464,1,699.0
405,2015-07-01 11:04:31,order,U46524225,P0021949443,1,899.0
406,2015-07-01 11:04:42,order,U46525776,P0019616560014,1,599.0
407,2015-07-01 11:07:12,order,U465264372,P0022827254,1,599.0
408,2015-07-01 11:09:11,order,U32183745,P0022271664,1,3899.0
409,2015-07-01 11:10:00,order,U447836444,P0004758051,1,5780.0
410,2015-07-01 11:10:31,order,U294423058,P0022827254,1,599.0
411,2015-07-01 11:11:01,order,U316654372,P0023516452,1,699.0
412,2015-07-01 11:11:03,order,U46525787,P0023593320015,1,990.0
413,2015-07-01 11:11:32,order,U393304640,P0018821902,1,29800.0
414,2015-07-01 11:13:31,order,U416816174,P0006648450001,1,570.0
415,2015-07-01 11:13:42,order,U465272375,P0005664390012,1,399.0
416,2015-07-01 11:13:51,order,U46525798,P0018700102,1,3488.0
417,2015-07-01 11:14:07,order,U422362824,P0006154304,1,580.0
418,2015-07-01 11:15:51,order,U29393243,P0022358250014,1,2086.0
419,2015-07-01 11:16:00,order,U124338162,P0005185810,1,129.0
420,2015-07-01 11:16:34,order,U150054344,P0023845905,1,1450.0
421,2015-07-01 11:16:48,order,U465258413,P0023935730,1,2990.0
422,2015-07-01 11:17:37,order,U338190565,P0006607064,1,2199.0
423,2015-07-01 11:17:51,order,U338177613,P0000210416,1,700.0
424,2015-07-01 11:18:31,order,U147023675,P0018721440021,1,950.0
425,2015-07-01 11:18:34,order,U301284364,P0022271664,1,3899.0
426,2015-07-01 11:20:14,order,U465256369,P0021949443,1,899.0
427,2015-07-01 11:20:38,order,U236840640,P0022827254,1,599.0
428,2015-07-01 11:20:50,order,U46496461,P0018913134,1,890.0
429,2015-07-01 11:20:53,order,U46338677,P0014573260015,1,9100.0
430,2015-07-01 11:21:39,order,U359904464,P0004136296,1,599.0
431,2015-07-01 11:21:59,order,U147023675,P0006240420001,1,750.0
432,2015-07-01 11:22:44,order,U196216349,P0005188875,1,1690.0
433,2015-07-01 11:22:51,order,U126680275,P0022827254,1,599.0
434,2015-07-01 11:22:57,order,U46496461,P0018913134,1,890.0
435,2015-07-01 11:22:59,order,U221561921,P0024077465,1,480.0
436,2015-07-01 11:23:39,order,U412830729,P0018887570026,1,990.0
437,2015-07-01 11:24:31,order,U147841313,P0012231704,1,25225.0
438,2015-07-01 11:25:09,order,U268825430,P0022229940036,1,590.0
439,2015-07-01 11:25:14,order,U465241474,P0018313060006,1,359.0
440,2015-07-01 11:25:36,order,U328122322,P0006470855,1,3688.0
441,2015-07-01 11:28:43,order,U363660347,P0007401995,1,999.0
442,2015-07-01 11:29:12,order,U316410824,P0009683251,1,899.0
443,2015-07-01 11:29:17,order,U40009233,P0003462340,1,770.0
444,2015-07-01 11:29:18,order,U143504068,P0024073545,1,253.0
445,2015-07-01 11:29:26,order,U46527272,P0011748440012,1,99.0
446,2015-07-01 11:29:43,order,U338951148,P0000715783,1,800.0
447,2015-07-01 11:29:52,order,U450616649,P0020213336,1,296.0
448,2015-07-01 11:30:16,order,U196216349,P0003248055,1,799.0
449,2015-07-01 11:31:32,order,U465254450,P0021949443,1,899.0
450,2015-07-01 11:31:40,order,U303068441,P0022269682,1,630.0
451,2015-07-01 11:31:45,order,U234532761,P0013855866,1,1699.0
452,2015-07-01 11:32:08,order,U10043108865,P0022255822,1,1980.0
453,2015-07-01 11:33:54,order,U154432210,P0002367890033,1,999.0
454,2015-07-01 11:35:17,order,U465094467,P0013268150022,2,250.0
455,2015-07-01 11:38:28,order,U155744846,P0001410356,1,8800.0
456,2015-07-01 11:38:28,order,U461264335,P0000327670,2,199.0
457,2015-07-01 11:41:18,order,U31078069,P0024141261,1,490.0
458,2015-07-01 11:41:28,order,U422913160,P0023633945,1,610.0
459,2015-07-01 11:41:40,order,U155746563,P0001410356,1,8800.0
460,2015-07-01 11:44:25,order,U196770042,P0009677544,1,799.0
461,2015-07-01 11:45:15,order,U155746664,P0001410356,1,8800.0
462,2015-07-01 11:46:35,order,U237905866,P0004096186,1,990.0
463,2015-07-01 11:47:17,order,U465254652,P0021949443,1,899.0
464,2015-07-01 11:47:44,order,U463282644,P0018505900011,1,19188.0
465,2015-07-01 11:48:23,order,U236840640,P0012738902,1,699.0
466,2015-07-01 11:48:32,order,U39953837,P0000766356,1,169.0
467,2015-07-01 11:49:05,order,U333614442,P0001769003,1,960.0
468,2015-07-01 11:50:16,order,U46525754,P0014214653,1,699.0
469,2015-07-01 11:50:39,order,U155746866,P0014219516,1,8800.0
470,2015-07-01 11:51:35,order,U332678375,P0012213471,3,45.0
471,2015-07-01 11:51:51,order,U1002243627,P0018879265,1,980.0
472,2015-07-01 11:53:12,order,U427362649,P0014504206,1,620.0
473,2015-07-01 11:53:26,order,U1002243627,P0018879265,1,980.0
474,2015-07-01 11:54:31,order,U358308443,P0013097276,2,420.0
475,2015-07-01 11:54:40,order,U1002243627,P0018879265,1,980.0
476,2015-07-01 11:58:00,order,U1002243627,P0018879265,1,980.0
477,2015-07-01 11:58:58,order,U465254753,P0021949443,1,899.0
478,2015-07-01 11:59:25,order,U439875351,P0012586540072,1,599.0
479,2015-07-01 12:00:12,order,U160940326,P0000200390002,1,1080.0
480,2015-07-01 12:02:06,order,U45688049,P0022827254,1,599.0
481,2015-07-01 12:03:08,order,U465276338,P0011802895,1,1060.0
482,2015-07-01 12:03:35,order,U290341856,P0007050850004,1,2450.0
483,2015-07-01 12:04:14,order,U1002243627,P0004321262,1,449.0
484,2015-07-01 12:05:33,order,U431443750,P0022771055,1,1280.0
485,2015-07-01 12:07:45,order,U10072784160,P0003737425,1,1299.0
486,2015-07-01 12:08:34,order,U376378424,P0007512083,1,263.0
487,2015-07-01 12:09:09,order,U46528845,P0023357025,1,891.0
488,2015-07-01 12:09:14,order,U10042251842,P0008738306,1,1242.0
489,2015-07-01 12:09:49,order,U10072784160,P0013829266,1,580.0
490,2015-07-01 12:09:56,order,U447160965,P0021908213,1,969.0
491,2015-07-01 12:10:16,order,U427362649,P0009239952,1,549.0
492,2015-07-01 12:10:23,order,U425412327,P0023469854,1,999.0
493,2015-07-01 12:11:25,order,U124650024,P0011642770016,1,221.0
494,2015-07-01 12:11:34,order,U465274116,P0024018210031,1,1671.0
495,2015-07-01 12:14:13,order,U465274217,P0004568060022,1,2280.0
496,2015-07-01 12:15:10,order,U431443750,P0006041711,1,300.0
497,2015-07-01 12:16:35,order,U138074255,P0005772981,1,699.0
498,2015-07-01 12:16:47,order,U130593212,P0018394961,1,1490.0
499,2015-07-01 12:17:27,order,U46527349,P0018368136,1,999.0
500,2015-07-01 12:21:16,order,U222224525,P0013832674,1,390.0
501,2015-07-01 12:23:36,order,U151654429,P0006043881,1,849.0
502,2015-07-01 12:24:10,order,U46527316,P0021949443,1,899.0
503,2015-07-01 12:24:37,order,U228850363,P0022841114,1,734.0
504,2015-07-01 12:25:50,order,U149864066,P0005710353,3,899.0
505,2015-07-01 12:25:52,order,U42551047,P0023936253,2,249.0
506,2015-07-01 12:26:10,order,U398632232,P0002063541,1,359.0
507,2015-07-01 12:26:13,order,U441819512,P0022271421,1,749.0
508,2015-07-01 12:29:20,order,U179802171,P0004082920004,1,199.0
509,2015-07-01 12:31:34,order,U465282321,P0021949443,1,899.0
510,2015-07-01 12:32:08,order,U398462125,P0001986095,1,3699.0
511,2015-07-01 12:33:13,order,U151654429,P0003390740021,1,950.0
512,2015-07-01 12:33:59,order,U129270226,P0022827254,1,599.0
513,2015-07-01 12:34:24,order,U10106077950,P0003594673,8,529.0
514,2015-07-01 12:34:51,order,U465071165,P0009726021,1,1570.0
515,2015-07-01 12:36:20,order,U46527338,P0021949443,1,899.0
516,2015-07-01 12:36:45,order,U41543843,P0007094050003,1,990.0
517,2015-07-01 12:37:55,order,U465290627,P0014224652,1,465.0
518,2015-07-01 12:39:01,order,U10070295848,P0023728260010,1,270.0
519,2015-07-01 12:39:26,order,U465294364,P0006063691,1,980.0
520,2015-07-01 12:40:01,order,U133011921,P0002090546,1,6880.0
521,2015-07-01 12:40:32,order,U403001364,P0006063691,1,980.0
522,2015-07-01 12:40:47,order,U465282422,P0021949443,1,899.0
523,2015-07-01 12:42:49,order,U465294566,P0021938650020,1,1580.0
524,2015-07-01 12:44:16,order,U202447063,P0000991510004,1,359.0
525,2015-07-01 12:45:48,order,U465282523,P0021949443,1,899.0
526,2015-07-01 12:46:04,order,U196770042,P0000405871,1,499.0
527,2015-07-01 12:46:28,order,U155730052,P0007462450015,1,10500.0
528,2015-07-01 12:46:49,order,U461363526,P0018686452,1,3580.0
529,2015-07-01 12:46:51,order,U230804345,P0024079484,1,1790.0
530,2015-07-01 12:49:04,order,U465290930,P0004397805,1,299.0
531,2015-07-01 12:49:16,order,U155730052,P0007462450015,1,10500.0
532,2015-07-01 12:50:05,order,U465291435,P0022827254,1,599.0
533,2015-07-01 12:50:32,order,U304652318,P0018977300101,1,7880.0
534,2015-07-01 12:50:38,order,U465290627,P0004735441,2,58.0
535,2015-07-01 12:50:45,order,U155730052,P0007462450015,1,10500.0
536,2015-07-01 12:51:05,order,U465124964,P0003899110014,1,400.0
537,2015-07-01 12:51:38,order,U202447063,P0001372324,1,350.0
538,2015-07-01 12:51:39,order,U465273510,P0021949443,1,899.0
539,2015-07-01 12:52:50,order,U38553944,P0005690624,1,959.0
540,2015-07-01 12:53:29,order,U329125039,P0022271664,1,3899.0
541,2015-07-01 12:53:58,order,U306412463,P0002090546,1,6880.0
542,2015-07-01 12:55:04,order,U461363526,P0011131702,1,3880.0
543,2015-07-01 12:56:24,order,U46529648,P0018683850021,1,790.0
544,2015-07-01 12:57:19,order,U29222369,P0001487861,1,799.0
545,2015-07-01 12:57:34,order,U465291334,P0006703292,1,1100.0
546,2015-07-01 12:57:49,order,U10079573641,P0018316266,1,1199.0
547,2015-07-01 12:57:55,order,U364982323,P0021949443,1,899.0
548,2015-07-01 12:58:21,order,U46529648,P0018683850032,1,790.0
549,2015-07-01 12:59:18,order,U148075646,P0002500816,1,849.0
550,2015-07-01 12:59:23,order,U465273611,P0006611802,2,1220.0
551,2015-07-01 13:00:02,order,U281507128,P0024024650031,1,1410.0
552,2015-07-01 13:01:12,order,U465291334,P0022827254,1,599.0
553,2015-07-01 13:01:15,order,U465298327,P0003989834,1,3999.0
554,2015-07-01 13:01:31,order,U447785675,P0018817340065,1,1487.0
555,2015-07-01 13:02:09,order,U441613329,P0005260065,1,2000.0
556,2015-07-01 13:02:37,order,U395172710,P0023366860020,1,19900.0
557,2015-07-01 13:03:33,order,U36956216,P0021949443,1,899.0
558,2015-07-01 13:04:28,order,U465291738,P0003551671,1,990.0
559,2015-07-01 13:04:32,order,U346320351,P0023619270006,1,189.0
560,2015-07-01 13:05:12,order,U316390552,P0000116920016,1,2750.0
561,2015-07-01 13:08:04,order,U155749920,P0006447680013,1,20690.0
562,2015-07-01 13:09:19,order,U339664319,P0022271421,1,749.0
563,2015-07-01 13:09:35,order,U372084349,P0021949443,1,899.0
564,2015-07-01 13:11:57,order,U46195457,P0012982841,1,888.0
565,2015-07-01 13:13:47,order,U369362310,P0003594673,2,529.0
566,2015-07-01 13:14:39,order,U134228521,P0005836250,1,799.0
567,2015-07-01 13:14:40,order,U155754061,P0014219516,1,8800.0
568,2015-07-01 13:14:51,order,U339664319,P0022271421,1,749.0
569,2015-07-01 13:15:39,order,U372082632,P0021949443,1,899.0
570,2015-07-01 13:15:57,order,U46527294,P0013319560015,1,690.0
571,2015-07-01 13:15:58,order,U382624336,P0003951533,1,369.0
572,2015-07-01 13:17:16,order,U32943713,P0018625170023,1,11880.0
573,2015-07-01 13:18:07,order,U380244430,P0005879296,1,799.0
574,2015-07-01 13:18:54,order,U45702646,P0022537701,1,800.0
575,2015-07-01 13:22:57,order,U398462125,P0018701266,1,1439.0
576,2015-07-01 13:23:20,order,U313040345,P0022526390036,1,880.0
577,2015-07-01 13:23:35,order,U446083066,P0013319950,1,875.0
578,2015-07-01 13:24:04,order,U450624753,P0021983640,1,194.0
579,2015-07-01 13:25:41,order,U341028431,P0001808866,2,1999.0
580,2015-07-01 13:26:50,order,U10001133236,P0000199334,1,2640.0
581,2015-07-01 13:27:28,order,U405864956,P0004559273,1,6580.0
582,2015-07-01 13:27:31,order,U465293253,P0012864176,2,1152.0
583,2015-07-01 13:28:33,order,U10113316455,P0007556651,1,3329.0
584,2015-07-01 13:28:43,order,U302406342,P0000552156,1,338.0
585,2015-07-01 13:29:19,order,U431360464,P0004906230,1,3948.0
586,2015-07-01 13:29:36,order,U134228521,P0000423765,1,1680.0
587,2015-07-01 13:29:49,order,U179802171,P0007250294,1,112.0
588,2015-07-01 13:29:58,order,U148075646,P0023947464,3,2980.0
589,2015-07-01 13:30:32,order,U422910635,P0006437863,1,2196.0
590,2015-07-01 13:30:50,order,U456904519,P0002738060006,1,1999.0
591,2015-07-01 13:33:03,order,U155506045,P0011647484,1,390.0
592,2015-07-01 13:33:22,order,U341028431,P0000059566,1,4980.0
593,2015-07-01 13:34:19,order,U43397981,P0004906230,1,3948.0
594,2015-07-01 13:34:43,order,U42842030,P0004906230,1,3948.0
595,2015-07-01 13:35:22,order,U463307057,P0013057660,1,649.0
596,2015-07-01 13:35:29,order,U439150339,P0005324701,1,690.0
597,2015-07-01 13:35:48,order,U465144529,P0004880654,1,2196.0
598,2015-07-01 13:36:54,order,U373160329,P0009711380,2,3990.0
599,2015-07-01 13:37:10,order,U435706015,P0004906230,1,3948.0
600,2015-07-01 13:38:04,order,U152330514,P0018307096,1,3072.0
601,2015-07-01 13:38:11,order,U435718462,P0004906230,1,3948.0
602,2015-07-01 13:38:17,order,U435706015,P0004906230,1,3948.0
603,2015-07-01 13:38:34,order,U148075646,P0002500816,1,849.0
604,2015-07-01 13:38:51,order,U465310471,P0023728795,1,899.0
605,2015-07-01 13:40:07,order,U465308754,P0021887210015,1,2188.0
606,2015-07-01 13:40:28,order,U408729457,P0014447850012,1,799.0
607,2015-07-01 13:40:30,order,U465312515,P0021960886,1,8280.0
608,2015-07-01 13:40:50,order,U46529637,P0004377925,1,1080.0
609,2015-07-01 13:41:13,order,U43721447,P0004906230,1,3948.0
610,2015-07-01 13:41:25,order,U438742542,P0004880654,1,2196.0
611,2015-07-01 13:41:43,order,U373160329,P0006663650,3,3791.0
612,2015-07-01 13:42:45,order,U437216427,P0004906230,1,3948.0
613,2015-07-01 13:42:46,order,U202446356,P0022069740,1,411.0
614,2015-07-01 13:43:02,order,U437218447,P0004906230,1,3948.0
615,2015-07-01 13:43:10,order,U354722768,P0003150700,1,1280.0
616,2015-07-01 13:43:16,order,U359450871,P0018307096,1,3072.0
617,2015-07-01 13:43:50,order,U438899067,P0004880654,1,2196.0
618,2015-07-01 13:44:09,order,U10102339915,P0005158495,1,5490.0
619,2015-07-01 13:45:30,order,U44191917,P0006437874,1,3294.0
620,2015-07-01 13:45:31,order,U44191917,P0004862454,1,3294.0
621,2015-07-01 13:45:31,order,U44191917,P0006437874,1,3294.0
622,2015-07-01 13:45:31,order,U44191917,P0006437874,1,3294.0
623,2015-07-01 13:45:31,order,U44191917,P0004862454,1,3294.0
624,2015-07-01 13:45:31,order,U44191917,P0004862454,1,3294.0
625,2015-07-01 13:45:33,order,U44191917,P0006437874,1,3294.0
626,2015-07-01 13:46:12,order,U44040238,P0004906230,1,3948.0
627,2015-07-01 13:46:14,order,U439844652,P0004880654,1,2196.0
628,2015-07-01 13:47:04,order,U440365727,P0004906230,1,3948.0
629,2015-07-01 13:47:42,order,U10013007949,P0022820092,1,222.0
630,2015-07-01 13:47:59,order,U465309360,P0022827254,1,599.0
631,2015-07-01 13:48:30,order,U312796975,P0022271664,1,3899.0
632,2015-07-01 13:48:42,order,U29939239,P0007145132,1,799.0
633,2015-07-01 13:49:30,order,U46082278,P0011558794,1,1999.0
634,2015-07-01 13:49:39,order,U373160329,P0018585250025,1,10900.0
635,2015-07-01 13:49:47,order,U439848312,P0004880654,1,2196.0
636,2015-07-01 13:49:48,order,U447171517,P0001371440011,1,1880.0
637,2015-07-01 13:49:57,order,U228438829,P0023371666,1,799.0
638,2015-07-01 13:50:13,order,U354722768,P0003150700,1,1280.0
639,2015-07-01 13:50:54,order,U305909943,P0018307096,1,3072.0
640,2015-07-01 13:51:25,order,U411528520,P0000430861,1,599.0
641,2015-07-01 13:51:37,order,U134228521,P0013261091,1,990.0
642,2015-07-01 13:52:01,order,U465309562,P0004134266,1,1780.0
643,2015-07-01 13:52:16,order,U435706217,P0005698453,1,3730.0
644,2015-07-01 13:52:30,order,U440365929,P0005698453,1,3730.0
645,2015-07-01 13:52:57,order,U439850635,P0006437900,1,2196.0
646,2015-07-01 13:53:23,order,U208980929,P0004631454,1,4490.0
647,2015-07-01 13:54:32,order,U440365828,P0005698453,1,3730.0
648,2015-07-01 13:54:56,order,U465313020,P0006437863,1,2196.0
649,2015-07-01 13:55:12,order,U386968348,P0006742260,1,1161.0
650,2015-07-01 13:55:19,order,U373160329,P0014205251,3,788.0
651,2015-07-01 13:55:29,order,U440366131,P0005698453,1,3730.0
652,2015-07-01 13:55:43,order,U126324055,P0006437863,1,2196.0
653,2015-07-01 13:55:50,order,U357355966,P0003033741,1,539.0
654,2015-07-01 13:56:15,order,U439850837,P0006437900,1,2196.0
655,2015-07-01 13:56:17,order,U434002372,P0005698453,1,3730.0
656,2015-07-01 13:56:18,order,U152193732,P0006437900,1,2196.0
657,2015-07-01 13:58:01,order,U441922743,P0006437874,1,3294.0
658,2015-07-01 13:58:02,order,U441922743,P0004862454,1,3294.0
659,2015-07-01 13:58:02,order,U441922743,P0004862454,1,3294.0
660,2015-07-01 13:58:04,order,U233930444,P0018415050065,1,788.0
661,2015-07-01 13:58:04,order,U441922743,P0006437874,1,3294.0
662,2015-07-01 13:58:05,order,U441922743,P0004862454,1,3294.0
663,2015-07-01 13:58:06,order,U441922743,P0006437874,1,3294.0
664,2015-07-01 13:58:10,order,U441922743,P0006437874,1,3294.0
665,2015-07-01 13:58:50,order,U441634510,P0006437900,1,2196.0
666,2015-07-01 13:59:00,order,U416082755,P0005698453,1,3730.0
667,2015-07-01 13:59:09,order,U39386303,P0006437863,1,2196.0
668,2015-07-01 13:59:16,order,U431350239,P0005698453,1,3730.0
669,2015-07-01 13:59:58,order,U411530338,P0000430861,1,599.0
670,2015-07-01 14:00:05,order,U440408570,P0005698453,1,3730.0
671,2015-07-01 14:00:32,order,U152193732,P0006437863,1,2196.0
672,2015-07-01 14:00:57,order,U441832161,P0006437900,1,2196.0
673,2015-07-01 14:01:16,order,U433047370,P0006437944,1,3512.0
674,2015-07-01 14:02:21,order,U329123524,P0022271664,1,3899.0
675,2015-07-01 14:02:26,order,U148075646,P0004391704,1,1029.0
676,2015-07-01 14:02:44,order,U304426772,P0009297455,1,2099.0
677,2015-07-01 14:03:06,order,U139176769,P0004915072,1,799.0
678,2015-07-01 14:03:08,order,U438742643,P0006437900,1,2196.0
679,2015-07-01 14:03:17,order,U440406348,P0005698453,1,3730.0
680,2015-07-01 14:03:34,order,U465300347,P0006389574,1,799.0
681,2015-07-01 14:03:45,order,U10003815967,P0016483493,1,850.0
682,2015-07-01 14:04:11,order,U20147820,P0018661591,1,9999.0
683,2015-07-01 14:04:28,order,U440406449,P0005698453,1,3730.0
684,2015-07-01 14:05:07,order,U399498874,P0007278110000,1,499.0
685,2015-07-01 14:05:39,order,U305480561,P0004607050,1,1099.0
686,2015-07-01 14:05:58,order,U433069460,P0006437944,1,3512.0
687,2015-07-01 14:06:08,order,U189390210,P0022164120005,1,757.0
688,2015-07-01 14:06:13,order,U411528318,P0000430861,1,599.0
689,2015-07-01 14:06:58,order,U1003426325,P0014560652,1,849.0
690,2015-07-01 14:07:05,order,U441833070,P0006437900,1,2196.0
691,2015-07-01 14:07:37,order,U148075646,P0004134266,1,1780.0
692,2015-07-01 14:08:11,order,U465320518,P0004607050,1,1099.0
693,2015-07-01 14:08:17,order,U383285021,P0006437900,1,2196.0
694,2015-07-01 14:08:47,order,U415080442,P0004906226,1,2632.0
695,2015-07-01 14:08:55,order,U441833171,P0006437900,1,2196.0
696,2015-07-01 14:09:04,order,U337736366,P0023528164,1,545.0
697,2015-07-01 14:09:14,order,U1001516703,P0006418100006,1,999.0
698,2015-07-01 14:09:56,order,U231619131,P0014530060020,1,14980.0
699,2015-07-01 14:10:06,order,U330267265,P0018307085,1,3692.0
700,2015-07-01 14:11:03,order,U465318575,P0000906441,1,890.0
701,2015-07-01 14:12:05,order,U433069561,P0006437922,1,3254.0
702,2015-07-01 14:12:13,order,U441955664,P0006437900,1,2196.0
703,2015-07-01 14:12:19,order,U313070640,P0018856655,1,1280.0
704,2015-07-01 14:12:26,order,U322778219,P0007413663,1,299.0
705,2015-07-01 14:12:36,order,U465291637,P0023514250001,1,16800.0
706,2015-07-01 14:13:06,order,U455844343,P0006587250014,1,899.0
707,2015-07-01 14:13:40,order,U435765571,P0006437874,1,3294.0
708,2015-07-01 14:13:41,order,U435765571,P0006437874,1,3294.0
709,2015-07-01 14:13:41,order,U435765571,P0004862454,1,3294.0
710,2015-07-01 14:13:42,order,U435765571,P0004862454,1,3294.0
711,2015-07-01 14:13:42,order,U435765571,P0004862454,1,3294.0
712,2015-07-01 14:14:01,order,U438336664,P0007336660004,1,7990.0
713,2015-07-01 14:14:26,order,U465316353,P0004607050,1,1099.0
714,2015-07-01 14:15:16,order,U424828339,P0003820510013,1,1863.0
715,2015-07-01 14:15:44,order,U43524305,P0004906226,1,2632.0
716,2015-07-01 14:15:51,order,U433069359,P0018307085,1,3692.0
717,2015-07-01 14:17:07,order,U418678362,P0004906226,1,2632.0
718,2015-07-01 14:17:18,order,U465286462,P0003988600,1,980.0
719,2015-07-01 14:17:43,order,U440408469,P0004906226,1,2632.0
720,2015-07-01 14:18:08,order,U445528868,P0018307063,1,2634.0
721,2015-07-01 14:18:10,order,U435705914,P0004906226,1,2632.0
722,2015-07-01 14:18:17,order,U46081431,P0004906226,1,2632.0
723,2015-07-01 14:18:18,order,U36830651,P0007059124,1,599.0
724,2015-07-01 14:18:35,order,U465310269,P0004607050,1,1099.0
725,2015-07-01 14:19:12,order,U342516046,P0004906226,1,2632.0
726,2015-07-01 14:19:28,order,U46072257,P0001892004,3,315.0
